현장안전센터거리,시간단위기온,시간단위풍속,시간단위가시거리,lon,lat,실효습도,가스사용량(KWh),전기사용량(KWh),화재발생시각,인명피해확률,회귀예측,지수,등급,인덱스
2,2.2,2.3,1772,127.0314053,37.5628724,33.627738,2266.25,2266.25,주간,8.444393726,75.50276335,25.25024873,2등급,191
1,2.2,2.3,1772,127.0607304,37.5877346,33.627738,4206.583333,4206.583333,주간,9.695850312,73.6194732,26.71709925,2등급,192
1,2.8,0.9,1222,126.8556859,37.565221,33.627738,51529.33333,51529.33333,주간,5.176084554,78.28659869,20.13002867,2등급,193
2,2.2,1,1054,126.8528908,37.5234776,33.627738,29798.75,29798.75,주간,4.368912444,80.57857812,18.76274907,3등급,194
1,0.8,1.2,1124,127.0858017,37.5784573,33.627738,8018.666667,8018.666667,저녁,4.614070166,74.4733557,18.5371327,3등급,195
3,0.8,1.2,1124,126.9392489,37.4718589,33.627738,8325.5,8325.5,저녁,3.362661506,78.36558061,16.23320429,3등급,196
2,-0.1,0.6,1131,127.0454345,37.5470125,33.627738,4338.666667,4338.666667,저녁,3.856560484,76.84089094,17.21457358,3등급,197
2,-0.1,0.6,1131,127.0623241,37.6446444,33.627738,57169,57169,저녁,3.033775482,78.42604844,15.42488324,3등급,198
1,-1.2,1.3,945,126.9037924,37.5795501,33.627738,11113.83333,11113.83333,밤,59.40830364,15.47787789,30.32349698,2등급,199
1,-1.2,1.3,945,126.8940288,37.4656255,33.627738,130,130,밤,61.19871364,15.14831143,30.44761359,2등급,200
2,-1,1.4,1057,127.0493535,37.5460066,33.627738,3943.083333,3943.083333,밤,57.89183844,16.52379122,30.92883205,2등급,201
1,-0.7,1.4,990,127.0615127,37.5458939,32.688207,8199.2,8199.2,새벽,8.788310735,78.0558494,26.19120194,2등급,202
1,-2.8,0.8,490,126.8800129,37.5389833,32.688207,52275.58333,52275.58333,주간,3.021151159,83.78300312,15.90978054,3등급,203
1,-2.5,1.1,475,127.0397874,37.6461739,32.688207,3840,3840,주간,3.806391173,82.16881511,17.68520999,3등급,204
4,0.8,1.8,497,127.0881928,37.5324389,32.688207,2689.666667,2689.666667,주간,2.576830995,86.44590598,14.92502898,3등급,205
0,1.5,1.3,249,126.898109,37.5352765,32.688207,13119.75,13119.75,주간,3.849526874,80.25602899,17.5769093,3등급,206
2,2.5,2.4,371,127.1297858,37.5253866,32.688207,2553.75,2553.75,주간,3.444889549,82.36578483,16.84461431,3등급,207
2,1,1.9,354,127.1038079,37.5032674,32.688207,7660.166667,7660.166667,저녁,2.464840943,79.80809811,14.02548636,3등급,208
1,1,1.9,354,127.133194,37.5323204,32.688207,5489.75,5489.75,저녁,2.933699847,77.8014662,15.1078175,3등급,209
3,-0.7,1.1,336,127.003814,37.5741194,32.688207,2714.916667,2714.916667,저녁,1.967828634,82.61838017,12.75063976,3등급,210
2,-0.7,1.1,336,126.9358765,37.5575597,32.688207,2085.5,2085.5,저녁,2.336775406,80.65798548,13.72878716,3등급,211
2,-0.7,1.1,336,127.0778271,37.5830059,32.688207,2933.333333,2933.333333,저녁,2.327389764,80.68342446,13.70334909,3등급,212
1,-1.9,2.1,310,127.0415908,37.6669527,36.416472,3036.75,3036.75,새벽,5.702574389,81.88289834,21.6088713,2등급,213
0,-1.9,2.1,310,127.0396134,37.6706751,36.416472,2213.916667,2213.916667,새벽,6.657408548,79.91670025,23.0659516,2등급,214
5,-1.9,2.1,310,127.0322371,37.662882,36.416472,4699.166667,4699.166667,새벽,3.023607282,89.69881559,16.4685759,3등급,215
3,-2.6,1.2,352,126.8388377,37.5354357,36.416472,8776.833333,8776.833333,새벽,3.952460866,86.37083005,18.47639916,3등급,216
1,-2.6,1.2,352,127.0288618,37.6163843,36.416472,6102.916667,6102.916667,새벽,5.453857169,82.40758154,21.19998065,2등급,217
1,-3.4,0.8,358,126.8978289,37.4947744,36.416472,4705.666667,4705.666667,새벽,5.343977438,82.78174758,21.03292161,2등급,218
2,-3.4,0.8,358,127.0223879,37.4893393,36.416472,4610.75,4610.75,새벽,4.582237945,84.72040887,19.70302191,3등급,219
1,-3.7,0.4,338,127.0126244,37.5556733,36.416472,1852.583333,1852.583333,새벽,5.202745785,83.08119284,20.79063072,2등급,220
2,-3.7,0.4,338,127.0152965,37.4861611,36.416472,4556,4556,새벽,4.404551468,85.10381724,19.36089211,3등급,221
2,-4.1,0.6,304,127.0276083,37.5029501,36.416472,19155.16667,19155.16667,새벽,4.069247153,85.75218185,18.68011836,3등급,222
0,-4.8,1.6,323,126.9183996,37.6261941,36.416472,5017.333333,5017.333333,주간,3.833227438,82.01469001,17.7307913,3등급,223
2,-1.2,2.7,370,127.0806709,37.6236536,36.416472,2586.5,2586.5,주간,3.214165117,83.90140669,16.42172265,3등급,224
2,2.6,1.8,533,126.9122512,37.6173584,36.416472,3001.416667,3001.416667,주간,3.511595092,82.26429825,16.99643804,3등급,225
2,3.6,1.7,477,126.8265149,37.5337159,36.416472,2097.75,2097.75,주간,3.403545027,82.24182807,16.73062357,3등급,226
1,-0.4,1.4,848,127.0558091,37.5195355,36.416472,13555.75,13555.75,저녁,3.60139556,76.6853186,16.61848868,3등급,227
1,-1.4,0.9,900,126.9201144,37.54869,36.416472,1600.75,1600.75,저녁,3.785309793,76.62072898,17.030361,3등급,228
2,-1.6,1.4,965,126.9275457,37.5698141,36.416472,1462.888889,1462.888889,밤,54.51979074,17.45785937,30.85123724,2등급,229
2,-1.4,0.6,931,126.9207028,37.4865136,41.958669,1646.833333,1646.833333,새벽,6.292268481,81.84869595,22.69391922,2등급,230
2,-4,3.3,159,127.0823628,37.5088667,41.958669,6638.166667,6638.166667,주간,2.541340083,86.41611285,14.8193364,3등급,231
1,-4.4,4.5,558,127.0361121,37.520414,41.958669,153670.8333,153670.8333,주간,2.137095923,86.4334974,13.59105128,3등급,232
1,-4.1,5.1,697,126.8572149,37.5606078,41.958669,23770.75,23770.75,주간,4.448680506,81.45367041,19.03579144,3등급,233
2,-4.1,5.1,697,126.8454931,37.5444425,41.958669,10496,10496,주간,4.035994316,82.99687496,18.30231995,3등급,234
2,-4.5,5.7,772,126.8312217,37.5393221,41.958669,2948.833333,2948.833333,주간,4.532841832,82.24155129,19.30771721,3등급,235
2,-4.2,5,929,127.052169,37.5067478,41.958669,24303.41667,24303.41667,주간,4.402247041,82.31195876,19.03569218,3등급,236
4,-3.3,3.3,1023,127.0435169,37.5216934,41.958669,2841.75,2841.75,주간,3.426129584,85.56902525,17.12222441,3등급,237
2,-2.6,3.7,1010,126.937281,37.4837024,41.958669,134984.6667,134984.6667,주간,2.635189151,85.30298956,14.99298211,3등급,238
2,-3.2,3.5,1293,127.0600413,37.6064537,41.958669,3071.166667,3071.166667,주간,5.668214538,80.19624567,21.32063614,2등급,239
1,-3.2,3.5,1293,127.1356526,37.5017266,41.958669,3139.333333,3139.333333,주간,6.592659623,78.25678175,22.71387957,2등급,240
2,-6.2,1.4,1174,127.1374182,37.5493559,41.958669,3346.166667,3346.166667,저녁,3.52227894,79.24337578,16.70680321,3등급,241
1,-8.4,1.4,1162,127.1000465,37.6000433,49.452213,25842.66667,25842.66667,새벽,6.824949166,82.30045323,23.70013522,2등급,242
1,-9.9,2.7,990,127.0414096,37.5012534,49.452213,300.2,300.2,주간,4.448879217,83.19550124,19.23867814,3등급,243
1,-9.3,1.5,836,126.8855487,37.4938645,49.452213,2927.75,2927.75,주간,3.708180419,84.41763362,17.69281821,3등급,244
1,-8.3,1.9,810,127.0330259,37.4960912,49.452213,265731,265731,주간,1.044444046,91.92321088,9.798400396,3등급,245
1,-4.1,1.8,781,126.9740697,37.5502265,49.452213,5367.333333,5367.333333,주간,3.768916444,82.9348811,17.67978046,3등급,246
1,-1,1.7,1113,127.024597,37.6153627,49.452213,563.6666667,563.6666667,주간,4.908613124,80.13996577,19.83371089,3등급,247
4,-2,2.4,217,127.1202434,37.5338697,49.452213,784.4166667,784.4166667,주간,1.664233722,90.52282208,12.27400233,3등급,248
3,-2.5,0.8,113,127.0406494,37.4787609,49.452213,2974.166667,2974.166667,주간,1.621273409,90.08079134,12.08493242,3등급,249
2,-3.1,2.2,918,127.0495792,37.5062317,49.452213,928.8571429,928.8571429,저녁,2.895622675,80.01713518,15.22167635,3등급,250
1,-3.1,2.2,918,127.0859099,37.6245375,49.452213,1662.083333,1662.083333,저녁,3.390709106,78.09762616,16.27287105,3등급,251
2,-4.2,1.4,1415,127.0062275,37.5878092,49.452213,2502.666667,2502.666667,밤,57.72342079,17.66702083,31.9343213,2등급,252
1,-5.9,4.3,1204,126.9159862,37.4982622,54.369729,4600.666667,4600.666667,새벽,8.647599363,79.89790482,26.2854536,2등급,253
2,-8.5,3.6,1483,126.8466251,37.4939501,54.369729,105141,105141,새벽,5.449763165,84.61205366,21.47360364,2등급,254
1,-9.6,2.6,1244,127.003555,37.5820902,54.369729,9139.25,9139.25,주간,4.712826154,82.72865946,19.74552582,3등급,255
2,-9.6,2.6,1244,127.1626908,37.5614513,54.369729,858,858,주간,4.183892901,84.42169241,18.79391709,3등급,256
1,-9.4,4,1500,126.984481,37.5185223,54.369729,164321.5833,164321.5833,주간,3.04106391,85.36980302,16.11257357,3등급,257
2,-7.8,3.5,1665,127.0778512,37.5468058,54.369729,9996.166667,9996.166667,주간,5.685554396,81.5530404,21.53309656,2등급,258
1,-7.6,4.4,1593,127.0656299,37.602871,54.369729,2166.916667,2166.916667,주간,6.889479538,79.25937183,23.36783731,2등급,259
2,-6.1,3.8,1797,126.8932021,37.526518,54.369729,248730.6667,248730.6667,주간,2.178690792,87.35212223,13.79540737,3등급,260
2,-5.8,2.8,1747,126.8131386,37.5592,54.369729,4080,4080,주간,6.007577316,80.63161237,22.00910369,2등급,261
2,-5.3,4.3,1881,126.8524158,37.5484795,54.369729,31594.75,31594.75,주간,6.376330541,79.91745873,22.57388165,2등급,262
2,-8.3,4.4,1427,126.8867744,37.4992804,54.369729,7633.416667,7633.416667,저녁,4.046742865,78.91773575,17.87064028,3등급,263
2,-10,3.1,1052,126.9822362,37.4785109,54.369729,8632.583333,8632.583333,밤,47.82722858,21.40662589,31.99718097,2등급,264
2,-10,3.1,1052,127.1020089,37.5422185,54.369729,158441.8333,158441.8333,밤,29.18148639,25.90160522,27.49267794,2등급,265
4,-10.4,1.9,990,127.1157722,37.4682161,54.369729,20718.16667,20718.16667,밤,33.66270966,26.65449732,29.95434199,2등급,266
2,-10.4,1.9,990,127.0458682,37.5026869,54.369729,16281.91667,16281.91667,밤,43.05253608,22.63837055,31.21921308,2등급,267
1,-11.1,2.7,938,127.055587,37.6771756,51.628722,8457.416667,8457.416667,새벽,6.512822245,83.46345125,23.31485839,2등급,268
2,-10.9,2.1,969,127.0891568,37.6441201,51.628722,419.25,419.25,새벽,5.71958245,85.21955578,22.07759669,2등급,269
2,-10.2,2.6,1162,127.0250667,37.5251991,51.628722,1496.166667,1496.166667,주간,4.082723362,84.71333539,18.59734157,3등급,270
1,-8.6,1.6,1088,127.0127217,37.6024666,51.628722,393.3333333,393.3333333,주간,4.360842505,83.05676547,19.03148636,3등급,271
2,-8.6,1.6,1088,127.0507348,37.6485294,51.628722,11146.83333,11146.83333,주간,3.550160122,85.32093009,17.40410766,3등급,272
1,-5.7,3.4,1524,126.9066894,37.528211,51.628722,10138.33333,10138.33333,주간,6.340376156,79.35369384,22.43061007,2등급,273
1,-4.8,3.6,1393,127.053763,37.5457763,51.628722,349.3333333,349.3333333,주간,6.194258811,79.33890776,22.16857525,2등급,274
1,-4.3,3.1,1391,127.0871216,37.5843782,51.628722,3349.25,3349.25,주간,5.957226209,79.50803324,21.76344043,2등급,275
1,-4.7,2.6,1543,127.0443831,37.5140596,51.628722,3523.5,3523.5,주간,6.358158068,79.10382328,22.4266496,2등급,276
3,-6.1,2,1607,127.0970895,37.5418143,51.628722,20578.08333,20578.08333,저녁,3.372711204,80.39008349,16.46610261,3등급,277
2,-8.2,3.4,2000,127.0389976,37.5700472,51.628722,2055.833333,2055.833333,밤,74.61537521,15.32884893,33.81963652,2등급,278
2,-10,2.4,1694,126.8407881,37.5080738,53.585148,2870.666667,2870.666667,새벽,8.977231479,81.4208049,27.03578023,2등급,279
1,-11.3,0.3,1433,127.0546519,37.5877284,53.585148,982.3333333,982.3333333,새벽,7.815680942,82.14671667,25.3383608,2등급,280
1,-6,2.8,1530,127.0397495,37.5267661,53.585148,24260,24260,주간,5.616878847,80.36565974,21.24627436,2등급,281
5,-4.1,2.8,1609,127.1005103,37.464696,53.585148,267042,267042,주간,0.964253889,94.39537694,9.540498381,3등급,282
2,-2.1,3.3,1971,127.1292785,37.509399,53.585148,269199.3333,269199.3333,주간,2.277849622,85.91277304,13.98915214,3등급,283
1,-1.7,2.9,1854,127.1471593,37.4983642,53.585148,3521.333333,3521.333333,주간,7.882011322,76.64903686,24.57943401,2등급,284
0,-2,1.6,1862,126.9042531,37.4983524,53.585148,627,627,주간,8.612527222,75.28120459,25.46294217,2등급,285
1,-3.9,2,1929,127.0726765,37.5725399,53.585148,19111.16667,19111.16667,저녁,5.700819374,74.35261877,20.58812399,2등급,286
3,-3.9,2,1929,126.8275809,37.5687798,53.585148,15856.58333,15856.58333,저녁,4.247476074,78.13798451,18.21782697,3등급,287
1,-5.5,2,1146,126.9128063,37.6255887,53.585148,2138,2138,저녁,3.601431607,78.3417232,16.79709374,3등급,288
2,-7.3,0.3,1831,126.9981433,37.528925,53.585148,3741.583333,3741.583333,밤,62.15734682,17.62522457,33.09890023,2등급,289
1,-7.3,0.3,1831,126.943201,37.5111483,53.585148,4500.75,4500.75,밤,67.92396707,15.70649389,32.66262962,2등급,290
1,-8.5,2,1712,127.1485278,37.5001968,50.066358,3345.583333,3345.583333,새벽,10.85689186,78.66249428,29.22379499,2등급,291
2,-8.5,2,1712,126.9078703,37.565272,50.066358,270.9166667,270.9166667,새벽,9.513952571,80.51174911,27.67643334,2등급,292
1,-9.6,1.5,1234,127.1420506,37.5014996,50.066358,1671.333333,1671.333333,새벽,7.817633597,81.6306319,25.26179666,2등급,293
1,-10.1,0.9,1317,127.052063,37.5000718,50.066358,1510.416667,1510.416667,주간,4.887436433,82.54779373,20.0859925,2등급,294
2,-10.2,0.9,1249,127.0168206,37.5467066,50.066358,2031.666667,2031.666667,주간,3.984370915,84.88290176,18.39034978,3등급,295
1,-6.7,1,882,126.9203635,37.5467898,50.066358,784.8333333,784.8333333,주간,3.801203735,83.57983609,17.82425272,3등급,296
2,-6.7,1,882,127.0862425,37.597906,50.066358,1370.75,1370.75,주간,3.232798941,85.53892557,16.62919565,3등급,297
1,0,3,1836,127.0814957,37.6173249,50.066358,1725.5,1725.5,주간,8.391400633,75.64965957,25.19536865,2등급,298
1,0.1,2.9,1760,126.90947,37.4510653,50.066358,3765.833333,3765.833333,주간,7.891826012,76.11064154,24.5082015,2등급,299
2,-0.4,1.9,1513,126.9245461,37.5620249,50.066358,5855.5,5855.5,주간,5.394882385,79.99641514,20.77429303,2등급,300
2,-2.9,2,1732,126.8571103,37.4882627,50.066358,1955.916667,1955.916667,저녁,4.904083631,76.01768172,19.30795351,3등급,301
1,-3.7,1.5,1629,126.8510312,37.5526685,50.066358,7662,7662,저녁,5.02705237,75.26344324,19.45130512,3등급,302
2,-4.3,2.2,1567,126.8871812,37.5257922,50.066358,79301.25,79301.25,저녁,3.101023376,79.54018087,15.70528447,3등급,303
3,-5,0.5,1556,127.0197691,37.5239294,50.066358,65022.25,65022.25,밤,43.94956982,21.52303289,30.75594312,2등급,304
2,-5.6,1,1502,126.9336715,37.4770471,50.066358,1478.083333,1478.083333,밤,58.36510223,17.91280309,32.33392311,2등급,305
3,-7.3,2.1,1225,126.8827174,37.4733621,42.690672,35516.5,35516.5,새벽,5.808498802,84.6323082,22.17175367,2등급,306
4,-7.6,1.8,1188,127.1425124,37.5295555,42.690672,197790.25,197790.25,새벽,2.272116036,91.86776922,14.44763758,3등급,307
1,-7.6,1.8,1188,126.9364691,37.5442691,42.690672,33267.08333,33267.08333,새벽,7.583232435,81.10677574,24.80023251,2등급,308
1,-7.8,1.5,1158,126.8417535,37.5207774,42.690672,3686.75,3686.75,주간,5.103176435,81.47802315,20.39109432,2등급,309
1,-6.4,2.8,1104,126.9185707,37.6232737,42.690672,2487.555556,2487.555556,주간,5.409992235,80.65635552,20.88899847,2등급,310
2,-2.1,2.4,959,126.9263628,37.6180915,42.690672,5334,5334,주간,4.215456866,82.20279187,18.61511008,3등급,311
1,-0.4,2.2,936,127.1352237,37.4933255,42.690672,3651,3651,주간,4.899905828,79.86592943,19.78220243,3등급,312
1,-0.4,2.2,936,127.0308216,37.5613199,42.690672,2973.25,2973.25,주간,4.91450069,79.84559376,19.80911976,3등급,313
2,2.5,3.1,691,126.8394942,37.4924115,42.690672,403954.3333,403954.3333,주간,0.465024928,93.69911977,6.60094133,3등급,314
2,2.3,1.6,543,126.9865718,37.5803274,42.690672,3096.916667,3096.916667,저녁,2.463643725,79.66597296,14.00958866,3등급,315
2,2.4,3.4,501,126.9201011,37.589411,42.690672,2038.5,2038.5,저녁,2.696008853,78.97956043,14.59210725,3등급,316
3,2.8,3.8,521,127.1182163,37.5031488,42.690672,192914.1667,192914.1667,밤,21.97990414,25.62723667,23.7336092,2등급,317
1,3,5.1,574,126.9254861,37.475397,42.690672,15814.16667,15814.16667,밤,54.70981761,15.49269176,29.11361092,2등급,318
3,3,4.8,204,126.8566993,37.4863934,42.407979,4127.916667,4127.916667,새벽,4.380934767,84.22820027,19.20932719,3등급,319
1,3,4.8,204,126.9494125,37.4807814,42.407979,7591.166667,7591.166667,새벽,5.869945753,80.44909551,21.73089567,2등급,320
1,2.7,4.4,141,127.070834,37.5671329,42.407979,6124,6124,새벽,5.52476776,81.00850312,21.1554524,2등급,321
2,2.7,4.4,141,126.8952792,37.486907,42.407979,43180.58333,43180.58333,새벽,4.019407099,84.06188347,18.38148338,3등급,322
3,1.5,5.9,634,127.0237847,37.5091411,42.407979,1802.583333,1802.583333,새벽,6.180937824,81.95340619,22.50664142,2등급,323
2,-2.2,3.2,1392,127.0628584,37.4992894,42.407979,36121.41667,36121.41667,새벽,8.357002199,79.6518816,25.8002122,2등급,324
2,-3.4,4.1,1193,126.8859813,37.502192,42.407979,1883.583333,1883.583333,주간,5.485188055,80.51093095,21.01469954,2등급,325
2,-4,3.3,1126,127.0624702,37.4831255,42.407979,3248.166667,3248.166667,주간,4.952286328,81.45909839,20.08503869,2등급,326
3,-3.4,3.2,1136,127.0843631,37.638628,42.407979,200545.5,200545.5,주간,1.696284571,89.12037594,12.29526408,3등급,327
2,-3.4,3.2,1136,126.9252854,37.5954638,42.407979,3223.25,3223.25,주간,4.981983745,81.25827478,20.12032316,2등급,328
1,0.1,3.2,1997,126.8988707,37.4921245,42.407979,10685.41667,10685.41667,주간,10.00489967,74.02644797,27.21446647,2등급,329
2,-3.5,2,2000,127.1101887,37.5121886,42.407979,1803.25,1803.25,저녁,6.456985119,73.89877307,21.84406734,2등급,330
1,-4.6,1.9,2000,126.891361,37.46913,42.407979,21.72727273,21.72727273,밤,83.90041718,11.70566745,31.33864041,2등급,331
2,-4.6,1.9,2000,127.0342447,37.5595666,42.407979,3089.416667,3089.416667,밤,77.21960466,13.73922175,32.57203205,2등급,332
4,-6.1,2.6,2000,127.0235958,37.5079364,42.57711,9485.25,9485.25,새벽,9.523511734,81.21936267,27.81175207,2등급,333
1,-6.1,2.6,2000,126.9404136,37.5555759,42.57711,19657.91667,19657.91667,새벽,14.0259197,75.70006261,32.584705,2등급,334
1,-6.1,2.6,2000,127.0412977,37.5797209,42.57711,4760.333333,4760.333333,새벽,14.87948483,75.25306532,33.46231976,2등급,335
3,-8.1,2.6,2000,127.0435785,37.4753936,42.57711,2913.416667,2913.416667,주간,6.950978883,80.63497762,23.67471281,2등급,336
2,2.6,1.4,2000,127.0586768,37.6521876,42.57711,10909.08333,10909.08333,주간,7.962832591,76.00032014,24.60036232,2등급,337
2,4,2,2000,127.0264535,37.5039602,42.57711,10512.25,10512.25,주간,8.348205802,75.25333838,25.06452386,2등급,338
2,4,2.3,2000,126.8091292,37.5609595,42.57711,69135.33333,69135.33333,주간,6.626393561,76.87308243,22.56969868,2등급,339
2,4,2.3,2000,126.8747543,37.5215561,42.57711,3245.083333,3245.083333,주간,8.752621217,74.89606625,25.60345482,2등급,340
3,1.4,1.7,2000,126.9040114,37.4781631,42.57711,6500.583333,6500.583333,저녁,5.557992321,74.54320436,20.35462005,2등급,341
2,1.1,1.8,2000,126.8433766,37.4954038,44.688633,69898.91667,69898.91667,새벽,9.789843217,77.43356697,27.53293447,2등급,342
2,1.1,1.8,2000,126.9989677,37.4800417,44.688633,2928.666667,2928.666667,새벽,12.86123345,75.42414573,31.1455863,2등급,343
2,1.8,0.9,2000,127.1255926,37.5490071,44.688633,305860.3333,305860.3333,주간,1.982654501,85.60485305,13.02784891,3등급,344
1,2.2,1.2,2000,127.0213091,37.6214083,44.688633,5003.5,5003.5,주간,9.062061882,74.36654091,25.95985739,2등급,345
1,1.7,1.1,304,127.0693768,37.5691853,44.688633,173481.1667,173481.1667,주간,1.294321519,88.24439832,10.68721777,3등급,346
0,1.6,2.6,409,127.0806398,37.5977514,44.688633,2946.583333,2946.583333,주간,4.09936443,79.98930407,18.10815584,3등급,347
1,0.9,2.1,209,126.9166299,37.6061338,44.688633,2263.166667,2263.166667,주간,2.948371338,83.38637375,15.67973196,3등급,348
2,0.7,1.1,200,127.1407903,37.5527867,44.688633,191586.9167,191586.9167,주간,0.880085063,91.58349917,8.977820983,3등급,349
2,0.2,2.2,157,126.9082329,37.5613715,44.688633,10831.83333,10831.83333,저녁,1.774206835,82.51245293,12.09934535,3등급,350
2,0,2.1,176,126.901641,37.481619,44.688633,6662.25,6662.25,저녁,1.820973318,82.4024935,12.24960171,3등급,351
1,0,2.1,176,126.8533417,37.520558,44.688633,3192.416667,3192.416667,저녁,2.196109076,80.35687301,13.28429366,3등급,352
1,-1.1,3.6,656,127.0470106,37.4798992,46.577832,5333.583333,5333.583333,새벽,6.756092211,80.49670516,23.32044516,2등급,353
2,-1.8,5.1,523,127.0081516,37.6099036,46.577832,5909.75,5909.75,새벽,5.765965792,82.66315035,21.83192381,2등급,354
3,-5.9,2.3,562,127.0615786,37.551339,46.577832,26639.66667,26639.66667,주간,2.242622391,88.56725867,14.0933643,3등급,355
2,-5.9,2.3,562,127.0410745,37.5054349,46.577832,44273.16667,44273.16667,주간,2.437171356,87.15483704,14.57433609,3등급,356
1,-6.5,4.1,1011,127.0558596,37.6737942,46.577832,5190.6,5190.6,주간,5.142686444,81.12075084,20.42495008,2등급,357
3,-4.5,3.7,1684,126.9289191,37.6097954,46.577832,164219.8333,164219.8333,주간,2.872983397,85.89082015,15.70868869,3등급,358
1,-5.6,3.1,1979,126.9214024,37.5499175,46.577832,3199.333333,3199.333333,저녁,7.27960591,72.79695878,23.0202774,2등급,359
1,-7.3,3.3,2000,127.0400427,37.5596634,46.577832,7396.166667,7396.166667,밤,82.67842234,12.67456613,32.3714864,2등급,360
1,-7.9,0.9,2000,127.0542296,37.5045487,42.166704,10065.08333,10065.08333,새벽,13.1787936,76.73740307,31.80104396,2등급,361
3,-8.9,1.6,2000,126.8850532,37.5182481,42.166704,291342.8333,291342.8333,새벽,3.009676749,89.06138128,16.37210947,3등급,362
1,-8.3,0.8,2000,126.9759513,37.5714926,42.166704,114970.5833,114970.5833,주간,5.250402323,80.96391581,20.61778678,2등급,363
1,-8.3,0.8,2000,126.9550994,37.5461032,42.166704,10802.41667,10802.41667,주간,8.198700044,77.83838281,25.26209715,2등급,364
