사망인명피해수,분기구분,화재발생일자,화재발생시,현장소방서거리,현장안전센터거리,현장소방지역대거리,발화요인대분류명,시설장소중분류명,방화관리대상여부,시간단위기온,시간단위풍속,시간단위풍향,시간단위습도,시간단위가시거리,재산피해액,lon,lat,실효습도,가스사용량(KWh),전기사용량(KWh)
0,3,20180909,20,2.0,2.0,0.0,부주의,공동주택,Y,22.9,2.6,270.0,58.0,2000,344,127.1358545,37.491661,50.30619000000001,33757.90909090909,33757.90909090909
0,3,20180909,21,3.0,1.0,0.0,부주의,단독주택,N,22.2,1.2,70.0,57.0,2000,12,127.0575298,37.6097676,50.30619000000001,12569.5,12569.5
0,3,20180909,22,6.0,1.0,0.0,부주의,단독주택,N,21.8,1.6,70.0,54.0,2000,30,126.8472744,37.506026,50.30619000000001,1707.8333333333333,1707.8333333333333
0,3,20180910,5,3.0,3.0,0.0,부주의,종교시설,N,19.1,1.6,90.0,62.0,2000,419,126.9419813,37.5900876,48.21718500000001,775.75,775.75
0,3,20180910,9,1.0,1.0,0.0,전기적 요인,공동주택,Y,22.3,1.9,70.0,52.0,2000,494,127.0289542,37.6011688,48.21718500000001,3433.25,3433.25
0,3,20180910,9,4.0,2.0,0.0,미상,학교,Y,22.3,1.9,70.0,52.0,2000,491,127.0098902,37.5813761,48.21718500000001,450047.8333333333,450047.8333333333
0,3,20180910,10,2.0,2.0,0.0,부주의,단독주택,N,24.0,1.6,70.0,47.0,1996,143,127.1468922,37.5351918,48.21718500000001,2593.9,2593.9
0,3,20180910,10,1.0,5.0,0.0,전기적 요인,단독주택,N,24.0,1.6,70.0,47.0,1996,202,127.0998682,37.5053532,48.21718500000001,1802.6666666666667,1802.6666666666667
0,3,20180910,11,2.0,1.0,0.0,부주의,일상서비스,N,25.3,1.2,70.0,44.0,1948,909,127.0734083,37.6200353,48.21718500000001,797.5833333333334,797.5833333333334
0,3,20180910,12,2.0,1.0,0.0,부주의,음식점,N,26.7,1.4,50.0,40.0,2000,709,126.9164347,37.5105452,48.21718500000001,3631.3333333333335,3631.3333333333335
0,3,20180910,15,2.0,2.0,0.0,부주의,공동주택,N,27.6,1.4,90.0,38.0,2000,11,126.9258491,37.6136766,48.21718500000001,886.25,886.25
0,3,20180910,15,4.0,2.0,0.0,부주의,공동주택,N,27.6,1.4,90.0,38.0,2000,1500,126.9092527,37.5957454,48.21718500000001,2448.333333333333,2448.333333333333
0,3,20180910,18,4.0,1.0,0.0,부주의,단독주택,N,25.9,1.1,110.0,42.0,2000,0,126.9459421,37.5995021,48.21718500000001,745.0,745.0
0,3,20180910,20,3.0,3.0,0.0,전기적 요인,음식점,Y,23.4,1.8,70.0,48.0,2000,103,127.1277603,37.4827578,48.21718500000001,6187.0,6187.0
0,3,20180911,0,7.0,2.0,0.0,부주의,단독주택,N,20.1,1.5,70.0,52.0,2000,9,126.9040707,37.4610068,42.389193,2284.083333333333,2284.083333333333
1,3,20180911,8,0.0,0.0,0.0,부주의,공동주택,N,17.8,1.4,70.0,53.0,2000,20,126.9098204,37.6002393,42.389193,1275.1666666666667,1275.1666666666667
0,3,20180911,9,2.0,3.0,0.0,부주의,일반업무,Y,19.8,1.9,90.0,49.0,2000,61,126.8876641,37.5228742,42.389193,6218.416666666667,6218.416666666667
0,3,20180911,11,5.0,1.0,0.0,미상,단독주택,N,23.7,2.0,90.0,40.0,2000,9465,127.0352972,37.5873409,42.389193,10807.666666666666,10807.666666666666
0,3,20180911,11,1.0,1.0,0.0,부주의,공동주택,N,23.7,2.0,90.0,40.0,2000,11,126.9218237,37.6175504,42.389193,32371.0,32371.0
0,3,20180911,12,2.0,1.0,0.0,부주의,일반업무,N,24.5,1.3,90.0,40.0,1973,66,126.9863828,37.5792486,42.389193,12278.666666666666,12278.666666666666
0,3,20180911,15,2.0,2.0,0.0,부주의,단독주택,N,26.0,1.9,140.0,40.0,2000,9,126.969935,37.5789638,42.389193,1788.6666666666667,1788.6666666666667
0,3,20180911,15,2.0,1.0,0.0,부주의,공동주택,N,26.0,1.9,140.0,40.0,2000,29,127.03155,37.622312,42.389193,2938.333333333333,2938.333333333333
0,3,20180911,16,3.0,2.0,0.0,부주의,단독주택,N,25.5,1.4,70.0,44.0,2000,251,126.915633,37.5630588,42.389193,1217.1666666666667,1217.1666666666667
0,3,20180911,19,1.0,1.0,0.0,부주의,일상서비스,N,23.7,1.8,70.0,49.0,2000,0,126.9234622,37.4994285,42.389193,7033.75,7033.75
0,3,20180911,20,1.0,5.0,0.0,부주의,음식점,N,22.9,1.2,70.0,48.0,2000,2484,127.0324041,37.5225952,42.389193,572.5,572.5
0,3,20180911,22,4.0,2.0,0.0,부주의,공동주택,N,21.6,1.9,70.0,52.0,2000,148,126.9002907,37.510203,42.389193,2838.833333333333,2838.833333333333
0,3,20180912,0,5.0,2.0,0.0,부주의,공동주택,Y,20.2,1.2,70.0,54.0,2000,7,126.8456192,37.5306264,40.90155,2085.583333333333,2085.583333333333
0,3,20180912,0,3.0,1.0,0.0,부주의,음식점,N,20.2,1.2,70.0,54.0,2000,45,127.0512877,37.585019,40.90155,4957.333333333333,4957.333333333333
0,3,20180912,1,5.0,1.0,0.0,전기적 요인,음식점,Y,19.6,1.2,70.0,56.0,2000,1244,127.1173122,37.5281211,40.90155,10034.833333333334,10034.833333333334
0,3,20180912,10,2.0,2.0,0.0,부주의,연구/학원,N,22.7,1.5,70.0,45.0,2000,260,127.0696558,37.5785449,40.90155,2940.5,2940.5
0,3,20180912,11,2.0,1.0,0.0,부주의,공동주택,Y,24.8,2.1,70.0,44.0,1955,72,127.0646165,37.5970757,40.90155,3541.0,3541.0
0,3,20180912,11,3.0,3.0,0.0,미상,음식점,N,24.8,2.1,70.0,44.0,1955,4058,126.9393691,37.4682408,40.90155,107437.0,107437.0
0,3,20180912,13,0.0,0.0,0.0,부주의,공동주택,N,26.8,1.8,110.0,45.0,1984,11,126.927243,37.6081878,40.90155,1131.0,1131.0
0,3,20180912,13,3.0,1.0,0.0,부주의,단독주택,N,26.8,1.8,110.0,45.0,1984,50,126.9762892,37.5493315,40.90155,953.5,953.5
0,3,20180912,14,4.0,2.0,0.0,부주의,일상서비스,N,26.9,1.6,110.0,45.0,2000,129,126.8443104,37.5429964,40.90155,4715.833333333333,4715.833333333333
0,3,20180912,15,2.0,1.0,0.0,미상,숙박시설,N,27.7,1.6,200.0,41.0,1969,1985,126.9723544,37.5792191,40.90155,4932.583333333333,4932.583333333333
0,3,20180912,19,4.0,2.0,0.0,부주의,일반업무,Y,25.4,0.6,320.0,50.0,2000,11257,127.1069572,37.5044394,40.90155,15264.25,15264.25
0,3,20180912,19,2.0,2.0,0.0,부주의,공동주택,Y,25.4,0.6,320.0,50.0,2000,55,127.0322039,37.6588685,40.90155,813.0833333333334,813.0833333333334
0,3,20180912,23,5.0,2.0,0.0,부주의,단독주택,N,22.2,0.8,50.0,62.0,2000,321,127.0753454,37.5929559,40.90155,3690.9166666666665,3690.9166666666665
0,3,20180913,1,2.0,1.0,0.0,부주의,음식점,N,21.5,1.0,70.0,65.0,2000,460,126.9253831,37.5564541,42.09040500000001,2118.0,2118.0
0,3,20180913,4,1.0,1.0,0.0,전기적 요인,일상서비스,N,20.7,1.3,90.0,69.0,2000,55,126.9335981,37.5449909,42.09040500000001,3350.9166666666665,3350.9166666666665
0,3,20180913,4,3.0,3.0,0.0,부주의,음식점,N,20.7,1.3,90.0,69.0,2000,6298,126.9969345,37.5612515,42.09040500000001,3196.0,3196.0
0,3,20180913,5,4.0,1.0,0.0,전기적 요인,오락시설,Y,20.5,1.2,70.0,70.0,2000,119,127.0385954,37.5253503,42.09040500000001,3080.75,3080.75
0,3,20180913,6,5.0,1.0,0.0,부주의,일반업무,Y,20.3,1.6,90.0,71.0,2000,20,127.0321177,37.485702,42.09040500000001,55724.0,55724.0
0,3,20180913,7,2.0,2.0,0.0,미상,작업장,N,20.5,1.4,70.0,69.0,2000,5007,127.0435215,37.6769299,42.09040500000001,4557.416666666667,4557.416666666667
0,3,20180913,10,4.0,3.0,0.0,전기적 요인,노유자시설,N,22.7,0.9,70.0,61.0,2000,114,126.9878875,37.481482,42.09040500000001,2512.5,2512.5
0,3,20180913,11,2.0,1.0,0.0,부주의,공동주택,N,23.5,1.2,70.0,61.0,2000,31,127.085204,37.554422,42.09040500000001,1653.6666666666667,1653.6666666666667
0,3,20180913,11,2.0,2.0,0.0,부주의,공동주택,N,23.5,1.2,70.0,61.0,2000,4,127.0368632,37.6693422,42.09040500000001,2654.5,2654.5
0,3,20180913,13,1.0,1.0,0.0,미상,학교,Y,25.1,2.0,70.0,56.0,1964,652,127.0800668,37.542299,42.09040500000001,23589.58333333333,23589.58333333333
0,3,20180913,14,5.0,5.0,0.0,미상,판매시설,Y,27.2,1.5,70.0,49.0,1945,276,127.1070564,37.5175204,42.09040500000001,11174.583333333334,11174.583333333334
0,3,20180913,16,2.0,2.0,0.0,부주의,단독주택,N,28.2,1.4,110.0,48.0,1995,5896,126.9569589,37.4844344,42.09040500000001,1163.1666666666667,1163.1666666666667
0,3,20180913,17,5.0,2.0,0.0,부주의,공동주택,N,27.9,1.4,90.0,51.0,2000,30,126.8981761,37.5602795,42.09040500000001,4094.5,4094.5
0,3,20180913,19,2.0,2.0,0.0,미상,공동주택,Y,25.4,0.6,70.0,61.0,2000,126,127.1448842,37.4904676,42.09040500000001,4621.583333333333,4621.583333333333
0,3,20180913,21,5.0,2.0,0.0,부주의,단독주택,N,23.8,0.6,20.0,67.0,2000,20,127.1341485,37.5526584,42.09040500000001,6490.916666666667,6490.916666666667
0,3,20180913,22,4.0,2.0,0.0,기계적 요인,단독주택,N,22.8,1.0,50.0,70.0,2000,129,126.8365765,37.5437732,42.09040500000001,2328.75,2328.75
0,3,20180913,22,1.0,1.0,0.0,미상,공장시설,Y,22.8,1.0,50.0,70.0,2000,111797,127.0371101,37.6033109,42.09040500000001,19371.666666666668,19371.666666666668
0,3,20180914,1,2.0,0.0,0.0,전기적 요인,음식점,N,21.6,1.1,70.0,75.0,1671,29,126.9167689,37.5492314,43.94795700000001,2417.333333333333,2417.333333333333
0,3,20180914,3,6.0,1.0,0.0,기계적 요인,음식점,Y,21.0,0.7,70.0,76.0,1995,181,126.8972654,37.4704916,43.94795700000001,31766.5,31766.5
0,3,20180914,5,3.0,1.0,0.0,부주의,일상서비스,N,20.7,0.9,70.0,77.0,2000,88,127.0521779,37.609162,43.94795700000001,1138.9166666666667,1138.9166666666667
0,3,20180914,9,5.0,2.0,0.0,전기적 요인,음식점,N,22.3,1.3,90.0,69.0,2000,11,126.9725256,37.5659492,43.94795700000001,5991.5,5991.5
0,3,20180914,13,8.0,2.0,0.0,부주의,일상서비스,N,26.4,1.2,50.0,57.0,2000,477,126.9795081,37.4834275,43.94795700000001,3151.9166666666665,3151.9166666666665
0,3,20180914,15,3.0,1.0,0.0,전기적 요인,단독주택,N,26.6,1.8,70.0,55.0,2000,158,126.8527618,37.5023905,43.94795700000001,5753.166666666667,5753.166666666667
0,3,20180914,15,4.0,2.0,0.0,부주의,단독주택,N,26.6,1.8,70.0,55.0,2000,100,126.9184074,37.5971107,43.94795700000001,5750.333333333333,5750.333333333333
0,3,20180914,16,2.0,1.0,0.0,전기적 요인,단독주택,N,26.3,1.6,50.0,57.0,2000,477,126.9305901,37.4967711,43.94795700000001,5101.666666666667,5101.666666666667
0,3,20180914,17,6.0,2.0,0.0,미상,일반업무,N,25.9,1.7,70.0,56.0,2000,105,126.8841045,37.4803883,43.94795700000001,171613.91666666666,171613.91666666666
1,3,20180914,18,6.0,2.0,0.0,부주의,음식점,N,25.7,1.5,90.0,57.0,2000,10361,127.0367755,37.5895727,43.94795700000001,1477.8333333333333,1477.8333333333333
0,3,20180914,19,2.0,2.0,0.0,부주의,공동주택,N,25.3,1.2,70.0,60.0,2000,55,127.1395254,37.5317652,43.94795700000001,44305.25,44305.25
0,3,20180914,20,4.0,1.0,0.0,부주의,공동주택,Y,25.0,1.1,50.0,61.0,2000,22,126.9446476,37.596632,43.94795700000001,373.3333333333333,373.3333333333333
0,3,20180914,20,2.0,1.0,0.0,부주의,단독주택,N,25.0,1.1,50.0,61.0,2000,52,127.1216873,37.5413569,43.94795700000001,3823.9166666666665,3823.9166666666665
0,3,20180914,20,2.0,2.0,0.0,전기적 요인,작업장,N,25.0,1.1,50.0,61.0,2000,1025,127.0227192,37.6628543,43.94795700000001,2873.583333333333,2873.583333333333
0,3,20180914,22,1.0,1.0,0.0,미상,작업장,N,24.0,2.1,110.0,73.0,1541,60897,126.9909408,37.5754619,43.94795700000001,124.75,124.75
0,3,20180914,23,3.0,1.0,0.0,전기적 요인,공동주택,N,22.3,1.1,50.0,87.0,1810,199,127.0097483,37.6455111,43.94795700000001,3515.083333333333,3515.083333333333
0,3,20180914,23,4.0,1.0,0.0,부주의,공동주택,Y,22.3,1.1,50.0,87.0,1810,420,126.8919952,37.4981715,43.94795700000001,100793.58333333331,100793.58333333331
0,3,20180915,5,5.0,5.0,0.0,미상,공동주택,Y,21.1,0.8,50.0,82.0,2000,39947,126.97338,37.4729895,47.04279000000001,10080.833333333334,10080.833333333334
0,3,20180915,10,1.0,1.0,0.0,전기적 요인,연구/학원,Y,24.4,1.6,110.0,65.0,1972,81,126.983863,37.572969,47.04279000000001,2849.1666666666665,2849.1666666666665
0,3,20180915,10,4.0,2.0,0.0,미상,기타건축물,N,24.4,1.6,110.0,65.0,1972,489,127.004916,37.5890436,47.04279000000001,2548.4166666666665,2548.4166666666665
0,3,20180915,11,3.0,2.0,0.0,부주의,공동주택,N,25.2,1.2,110.0,64.0,1938,33,126.8685203,37.5442995,47.04279000000001,4381.083333333333,4381.083333333333
0,3,20180915,13,3.0,2.0,0.0,부주의,공동주택,N,25.8,1.0,70.0,65.0,1996,97,127.0096577,37.6457483,47.04279000000001,1338.3333333333333,1338.3333333333333
0,3,20180915,13,2.0,1.0,0.0,부주의,단독주택,N,25.8,1.0,70.0,65.0,1996,261,127.0140218,37.6319314,47.04279000000001,546.4166666666666,546.4166666666666
0,3,20180915,13,5.0,2.0,0.0,부주의,공동주택,N,25.8,1.0,70.0,65.0,1996,20,126.8452881,37.5309838,47.04279000000001,2085.583333333333,2085.583333333333
0,3,20180915,14,1.0,1.0,0.0,부주의,공동주택,Y,25.7,1.2,160.0,67.0,2000,53,127.0438227,37.6615865,47.04279000000001,134599.66666666666,134599.66666666666
0,3,20180915,17,2.0,2.0,0.0,전기적 요인,공동주택,N,24.4,0.6,230.0,75.0,2000,51,127.0920302,37.5362234,47.04279000000001,15189.666666666666,15189.666666666666
0,3,20180915,18,2.0,2.0,0.0,전기적 요인,단독주택,N,24.2,1.2,230.0,76.0,2000,4210,126.9277766,37.6218728,47.04279000000001,3439.8,3439.8
0,3,20180915,18,6.0,2.0,0.0,부주의,음식점,N,24.2,1.2,230.0,76.0,2000,0,127.1713748,37.5467483,47.04279000000001,48755.41666666666,48755.41666666666
0,3,20180915,19,2.0,1.0,0.0,전기적 요인,일상서비스,N,23.8,2.2,290.0,78.0,1991,83,126.9260943,37.5589051,47.04279000000001,4206.25,4206.25
0,3,20180915,21,3.0,2.0,0.0,부주의,단독주택,N,23.3,0.7,290.0,80.0,1877,53,127.0393354,37.6412102,47.04279000000001,6010.75,6010.75
0,3,20180915,23,4.0,3.0,0.0,부주의,단독주택,N,22.9,0.9,250.0,81.0,1550,19,127.0853935,37.5848288,47.04279000000001,3856.4166666666665,3856.4166666666665
0,3,20180915,23,5.0,1.0,0.0,부주의,단독주택,N,22.9,0.9,250.0,81.0,1550,30,126.8884246,37.484461,47.04279000000001,146.33333333333334,146.33333333333334
0,3,20180916,0,5.0,1.0,0.0,부주의,공동주택,Y,22.8,1.5,250.0,82.0,935,122,127.0877588,37.510884,52.611408,199041.5,199041.5
2,3,20180916,1,4.0,1.0,0.0,부주의,음식점,N,22.8,0.9,230.0,84.0,827,185,126.9006681,37.494376,52.611408,8615.583333333334,8615.583333333334
0,3,20180916,2,4.0,2.0,0.0,미상,음식점,N,22.8,0.8,290.0,85.0,708,6645,126.9285718,37.4835808,52.611408,11908.916666666666,11908.916666666666
0,3,20180916,7,1.0,1.0,0.0,전기적 요인,숙박시설,Y,21.9,1.3,290.0,95.0,424,55,127.0709853,37.570254,52.611408,9262.0,9262.0
0,3,20180916,9,4.0,1.0,0.0,부주의,단독주택,N,22.3,1.9,270.0,84.0,751,4422,126.8430733,37.5389186,52.611408,14.0,14.0
0,3,20180916,9,3.0,2.0,0.0,전기적 요인,공동주택,N,22.3,1.9,270.0,84.0,751,6828,127.066438,37.6620182,52.611408,16475.833333333332,16475.833333333332
0,3,20180916,13,4.0,2.0,0.0,부주의,단독주택,N,23.6,2.1,320.0,66.0,1689,91,127.1050664,37.6014881,52.611408,1298.9166666666667,1298.9166666666667
0,3,20180916,14,4.0,1.0,0.0,부주의,기타건축물,Y,23.4,2.2,320.0,72.0,682,20,126.9043203,37.4869718,52.611408,1350.8333333333333,1350.8333333333333
0,3,20180916,15,4.0,2.0,0.0,부주의,공동주택,Y,23.2,1.5,250.0,83.0,349,23,126.846604,37.52135,52.611408,162742.66666666666,162742.66666666666
0,3,20180916,15,3.0,3.0,0.0,부주의,단독주택,Y,23.2,1.5,250.0,83.0,349,107,127.1258294,37.5122191,52.611408,10743.5,10743.5
0,3,20180916,16,2.0,2.0,0.0,부주의,일상서비스,N,22.5,2.5,290.0,86.0,342,2697,127.0918576,37.5332473,52.611408,3001.833333333333,3001.833333333333
0,3,20180916,22,4.0,2.0,0.0,부주의,음식점,N,21.4,2.4,270.0,87.0,540,51,127.0549454,37.6159927,52.611408,3603.75,3603.75
1,3,20180916,23,8.0,3.0,0.0,전기적 요인,일반업무,Y,21.3,2.6,290.0,80.0,1203,2275,127.1738157,37.5656226,52.611408,26946.75,26946.75
0,3,20180917,0,3.0,1.0,0.0,전기적 요인,음식점,N,21.0,1.8,270.0,82.0,958,77,126.9179455,37.6066209,57.504969,5366.333333333333,5366.333333333333
0,3,20180917,9,2.0,1.0,0.0,기타,공동주택,N,20.5,1.1,250.0,66.0,1711,47,126.9041326,37.5344056,57.504969,6963.916666666667,6963.916666666667
0,3,20180917,9,1.0,1.0,0.0,부주의,단독주택,N,20.5,1.1,250.0,66.0,1711,103,127.0343044,37.5980306,57.504969,27626.58333333333,27626.58333333333
6,3,20180917,11,2.0,2.0,0.0,전기적 요인,공동주택,Y,23.8,2.1,290.0,54.0,1626,26500,127.1287306,37.5083956,57.504969,19041.666666666668,19041.666666666668
0,3,20180917,11,2.0,2.0,0.0,전기적 요인,단독주택,N,23.8,2.1,290.0,54.0,1626,50,127.049631,37.5486615,57.504969,3016.1666666666665,3016.1666666666665
0,3,20180917,15,3.0,1.0,0.0,전기적 요인,공동주택,N,27.4,2.7,320.0,33.0,1955,84,127.0945863,37.5914393,57.504969,5039.333333333333,5039.333333333333
0,3,20180917,15,2.0,1.0,0.0,전기적 요인,군사시설,N,27.4,2.7,320.0,33.0,1955,132,127.0040223,37.5689884,57.504969,28674.25,28674.25
0,3,20180917,21,7.0,3.0,0.0,전기적 요인,단독주택,N,21.3,2.3,320.0,66.0,1989,11,126.9680645,37.4838705,57.504969,4479.75,4479.75
0,3,20180917,21,6.0,2.0,0.0,부주의,공동주택,N,21.3,2.3,320.0,66.0,1989,11,126.8868812,37.4578503,57.504969,62843.333333333336,62843.333333333336
0,3,20180917,22,2.0,1.0,0.0,부주의,단독주택,N,20.8,0.9,160.0,65.0,2000,19,127.0718864,37.5510659,57.504969,1144.25,1144.25
0,3,20180918,1,3.0,2.0,0.0,부주의,단독주택,N,19.3,0.4,0.0,71.0,1912,22,127.0771683,37.6093797,59.243064,5658.833333333333,5658.833333333333
0,3,20180918,1,4.0,1.0,0.0,부주의,공동주택,N,19.3,0.4,0.0,71.0,1912,12,126.9995745,37.5905108,59.243064,2497.6,2497.6
0,3,20180918,1,2.0,3.0,0.0,부주의,단독주택,N,19.3,0.4,0.0,71.0,1912,11,126.9183523,37.6019894,59.243064,4704.083333333333,4704.083333333333
0,3,20180918,8,1.0,1.0,0.0,부주의,숙박시설,N,18.7,0.9,50.0,73.0,1501,81,127.0601431,37.5153942,59.243064,13202.083333333334,13202.083333333334
0,3,20180918,10,4.0,1.0,0.0,부주의,단독주택,N,22.7,1.0,290.0,54.0,1619,11,126.8510247,37.5393178,59.243064,3979.1666666666665,3979.1666666666665
0,3,20180918,13,5.0,2.0,0.0,전기적 요인,단독주택,N,25.6,2.5,290.0,40.0,1704,26093,126.8413161,37.5316122,59.243064,1038.0,1038.0
0,3,20180918,15,1.0,1.0,0.0,부주의,공동주택,N,26.1,2.8,290.0,43.0,1785,16,126.8743119,37.5317271,59.243064,3183.5,3183.5
0,3,20180918,15,4.0,2.0,0.0,부주의,학교,N,26.1,2.8,290.0,43.0,1785,56,126.821636,37.5631008,59.243064,2475.4166666666665,2475.4166666666665
0,3,20180918,19,3.0,2.0,0.0,전기적 요인,음식점,Y,23.2,2.2,290.0,57.0,2000,93,127.1204222,37.4856004,59.243064,297450.0,297450.0
0,3,20180918,21,3.0,2.0,0.0,미상,전시장,N,22.1,1.5,270.0,61.0,2000,367,126.9757865,37.6118124,59.243064,10651.166666666666,10651.166666666666
0,3,20180919,0,3.0,4.0,0.0,부주의,단독주택,N,21.0,0.4,0.0,66.0,2000,16,126.9324764,37.5876857,60.218493,831.6666666666666,831.6666666666666
0,3,20180919,1,1.0,1.0,0.0,부주의,공동주택,N,20.5,0.4,0.0,64.0,2000,11,126.8653236,37.5534443,60.218493,2299.583333333333,2299.583333333333
0,3,20180919,10,4.0,1.0,0.0,부주의,공동주택,N,22.9,1.1,50.0,59.0,1819,27,126.8865313,37.4876033,60.218493,2433.833333333333,2433.833333333333
0,3,20180919,13,3.0,2.0,0.0,부주의,공동주택,Y,26.5,1.7,50.0,39.0,1560,237,127.0473483,37.5192587,60.218493,26430.33333333333,26430.33333333333
0,3,20180919,14,3.0,1.0,0.0,부주의,단독주택,N,26.1,1.2,200.0,40.0,1840,11,127.0695237,37.6610745,60.218493,1980.9166666666667,1980.9166666666667
0,3,20180919,14,5.0,3.0,0.0,전기적 요인,판매시설,Y,26.1,1.2,200.0,40.0,1840,355,127.1162166,37.5271711,60.218493,5562.916666666667,5562.916666666667
0,3,20180919,15,3.0,1.0,0.0,미상,일상서비스,N,25.9,1.4,320.0,39.0,1836,457,127.0283872,37.6126132,60.218493,1005.5,1005.5
0,3,20180919,17,4.0,1.0,0.0,부주의,공동주택,Y,25.0,1.3,360.0,44.0,1883,33,126.9265351,37.5972943,60.218493,364141.9166666667,364141.9166666667
0,3,20180919,17,3.0,2.0,0.0,부주의,일반업무,Y,25.0,1.3,360.0,44.0,1883,20,126.9266613,37.5560174,60.218493,11199.25,11199.25
0,3,20180919,20,1.0,1.0,0.0,전기적 요인,단독주택,N,22.6,0.3,0.0,67.0,1737,3480,127.0426627,37.5624663,60.218493,7678.5,7678.5
0,3,20180919,20,6.0,2.0,0.0,기계적 요인,공장시설,N,22.6,0.3,0.0,67.0,1737,121,126.8939078,37.4698188,60.218493,18643.0,18643.0
0,3,20180919,22,2.0,4.0,0.0,부주의,공동주택,N,20.9,1.6,290.0,71.0,1057,11,126.9182387,37.6101996,60.218493,9903.166666666666,9903.166666666666
0,3,20180920,1,1.0,1.0,0.0,전기적 요인,판매시설,Y,20.0,1.1,70.0,59.0,1999,249804,126.9076395,37.5201749,59.39026200000001,5260.833333333333,5260.833333333333
0,3,20180920,3,3.0,1.0,0.0,미상,단독주택,N,19.6,1.7,70.0,72.0,1140,6006,126.9400841,37.5031391,59.39026200000001,2464.833333333333,2464.833333333333
0,3,20180920,3,3.0,1.0,0.0,부주의,단독주택,N,19.6,1.7,70.0,72.0,1140,74,127.0398526,37.4990154,59.39026200000001,1566.8,1566.8
0,3,20180920,5,1.0,1.0,0.0,부주의,공장시설,N,19.5,1.8,90.0,74.0,1421,11,127.0452085,37.5475451,59.39026200000001,5334.0,5334.0
0,3,20180920,9,4.0,1.0,0.0,부주의,단독주택,N,18.2,1.4,70.0,93.0,572,11,126.9141853,37.58101,59.39026200000001,1698.25,1698.25
0,3,20180920,13,1.0,1.0,0.0,부주의,공동주택,N,18.9,2.6,70.0,89.0,586,398,127.0347909,37.6267566,59.39026200000001,828.2727272727273,828.2727272727273
0,3,20180920,18,3.0,1.0,0.0,부주의,판매시설,Y,19.1,2.5,70.0,77.0,2000,20,127.0142862,37.4885005,59.39026200000001,14307.75,14307.75
0,3,20180920,19,6.0,2.0,0.0,전기적 요인,일반업무,N,18.9,2.2,90.0,78.0,2000,12,126.9135543,37.4856571,59.39026200000001,7279.0,7279.0
0,3,20180920,21,3.0,1.0,0.0,전기적 요인,의료시설,N,18.7,2.7,90.0,84.0,1744,9178,126.9403406,37.5081093,59.39026200000001,10084.5,10084.5
0,3,20180920,23,2.0,2.0,0.0,부주의,공동주택,N,18.7,1.7,90.0,80.0,2000,22,126.9220114,37.6414315,59.39026200000001,32178.25,32178.25
0,3,20180921,0,3.0,4.0,0.0,부주의,공동주택,N,18.9,2.1,70.0,78.0,2000,16,126.8403191,37.5681261,55.19483400000001,41078.083333333336,41078.083333333336
0,3,20180921,3,5.0,3.0,0.0,부주의,공동주택,N,18.5,1.2,110.0,88.0,659,11,126.8419851,37.5294625,55.19483400000001,30077.33333333333,30077.33333333333
